2, 0, 30000, 30000, 30000, 45.44568799999999697547536925412714481353759765625000
2, 0, 30000, 30000, 30000, 45.47898800000000107957021100446581840515136718750000
2, 0, 30000, 30000, 30000, 45.61668900000000093086782726459205150604248046875000
2, 0, 30000, 30000, 30000, 50.18262599999999906685843598097562789916992187500000
2, 0, 30000, 30000, 30000, 50.53857699999999653073246008716523647308349609375000
2, 1, 30000, 30000, 30000, 63.89028799999999819192453287541866302490234375000000
2, 1, 30000, 30000, 30000, 78.85962800000000072486727731302380561828613281250000
2, 1, 30000, 30000, 30000, 78.81012800000000595446181250736117362976074218750000
2, 1, 30000, 30000, 30000, 63.60493799999999708916220697574317455291748046875000
2, 1, 30000, 30000, 30000, 63.64980099999999652027327101677656173706054687500000
3, 0, 30000, 30000, 30000, 43.81398200000000286991053144447505474090576171875000
3, 0, 30000, 30000, 30000, 43.08785300000000262343746726401150226593017578125000
3, 0, 30000, 30000, 30000, 43.82610900000000242471287492662668228149414062500000
3, 0, 30000, 30000, 30000, 43.87870099999999951023710309527814388275146484375000
3, 0, 30000, 30000, 30000, 49.66774900000000059208105085417628288269042968750000
3, 1, 30000, 30000, 30000, 61.21919199999999960937202558852732181549072265625000
3, 1, 30000, 30000, 30000, 61.42801200000000250156517722643911838531494140625000
3, 1, 30000, 30000, 30000, 74.71353899999999725878296885639429092407226562500000
3, 1, 30000, 30000, 30000, 61.88416800000000250747689278796315193176269531250000
3, 1, 30000, 30000, 30000, 61.59032799999999951978679746389389038085937500000000
4, 0, 30000, 30000, 30000, 43.01258299999999934470906737260520458221435546875000
4, 0, 30000, 30000, 30000, 45.64950300000000282807377516292035579681396484375000
4, 0, 30000, 30000, 30000, 50.46570299999999775764081277884542942047119140625000
4, 0, 30000, 30000, 30000, 42.52330300000000562476998311467468738555908203125000
4, 0, 30000, 30000, 30000, 43.07248599999999782994564156979322433471679687500000
4, 1, 30000, 30000, 30000, 60.92573300000000102727426565252244472503662109375000
4, 1, 30000, 30000, 30000, 61.33825600000000122236087918281555175781250000000000
4, 1, 30000, 30000, 30000, 61.75601000000000340151018463075160980224609375000000
4, 1, 30000, 30000, 30000, 61.36061099999999868259692448191344738006591796875000
4, 1, 30000, 30000, 30000, 76.46052600000000154523149831220507621765136718750000
5, 0, 30000, 30000, 30000, 42.68099500000000290356183541007339954376220703125000
5, 0, 30000, 30000, 30000, 42.30576599999999842793840798549354076385498046875000
5, 0, 30000, 30000, 30000, 42.70732799999999684814611100591719150543212890625000
5, 0, 30000, 30000, 30000, 42.91816699999999684678186895325779914855957031250000
5, 0, 30000, 30000, 30000, 42.86289000000000015688783605583012104034423828125000
5, 1, 30000, 30000, 30000, 75.12982700000000590989657212048768997192382812500000
5, 1, 30000, 30000, 30000, 60.64704600000000311865733237937092781066894531250000
5, 1, 30000, 30000, 30000, 61.02741699999999980263964971527457237243652343750000
5, 1, 30000, 30000, 30000, 61.36974200000000223553797695785760879516601562500000
5, 1, 30000, 30000, 30000, 75.40656400000000303407432511448860168457031250000000
6, 0, 30000, 30000, 30000, 42.53422599999999675901563023217022418975830078125000
6, 0, 30000, 30000, 30000, 42.43057499999999748752088635228574275970458984375000
6, 0, 30000, 30000, 30000, 42.20318900000000184036252903752028942108154296875000
6, 0, 30000, 30000, 30000, 48.54137500000000216004991671070456504821777343750000
6, 0, 30000, 30000, 30000, 42.20391999999999654846760677173733711242675781250000
6, 1, 30000, 30000, 30000, 61.22713000000000249656295636668801307678222656250000
6, 1, 30000, 30000, 30000, 61.09214899999999914825821178965270519256591796875000
6, 1, 30000, 30000, 30000, 66.45838000000000533873389940708875656127929687500000
6, 1, 30000, 30000, 30000, 60.90370500000000220097717829048633575439453125000000
6, 1, 30000, 30000, 30000, 60.41307700000000124873622553423047065734863281250000
