8, 0, 100, 100, 100, 0.43283799999999994501109767952584661543369293212891
8, 0, 100, 100, 100, 0.35898799999999997378807847780990414321422576904297
8, 0, 100, 100, 100, 0.32568900000000000627409235676168464124202728271484
8, 0, 100, 100, 100, 0.32430999999999998717470361953019164502620697021484
8, 0, 100, 100, 100, 0.34252900000000002789235509226273279637098312377930
8, 1, 100, 100, 100, 0.35357499999999997264410467323614284396171569824219
8, 1, 100, 100, 100, 0.34543299999999999005950712671619839966297149658203
8, 1, 100, 100, 100, 0.33321199999999995267074837101972661912441253662109
8, 1, 100, 100, 100, 0.30219000000000001415756401001999620348215103149414
8, 1, 100, 100, 100, 0.33842399999999994708588246794533915817737579345703
8, 0, 200, 200, 200, 0.34055800000000002736300075412145815789699554443359
8, 0, 200, 200, 200, 0.36337200000000002830802259268239140510559082031250
8, 0, 200, 200, 200, 0.32341699999999995451815948399598710238933563232422
8, 0, 200, 200, 200, 0.35657699999999997730881773350120056420564651489258
8, 0, 200, 200, 200, 0.33105899999999999216981905192369595170021057128906
8, 1, 200, 200, 200, 0.32358199999999998075495000193768646568059921264648
8, 1, 200, 200, 200, 0.29657699999999997952926378275151364505290985107422
8, 1, 200, 200, 200, 0.32306099999999998706456949548737611621618270874023
8, 1, 200, 200, 200, 0.33711299999999999599253897031303495168685913085938
8, 1, 200, 200, 200, 0.33662400000000003430500328249763697385787963867188
8, 0, 300, 300, 300, 0.33389200000000002210853722317551728338003158569336
8, 0, 300, 300, 300, 0.34415700000000004621369953383691608905792236328125
8, 0, 300, 300, 300, 0.35126000000000001666222715357434935867786407470703
8, 0, 300, 300, 300, 0.34156799999999998274091694838716648519039154052734
8, 0, 300, 300, 300, 0.33332800000000001316990960731345694512128829956055
8, 1, 300, 300, 300, 0.34692299999999998139088575044297613203525543212891
8, 1, 300, 300, 300, 0.34236299999999997289990005810977891087532043457031
8, 1, 300, 300, 300, 0.35578599999999999115019022610795218497514724731445
8, 1, 300, 300, 300, 0.36450099999999996391863987810211256146430969238281
8, 1, 300, 300, 300, 0.33579900000000001414335315530479419976472854614258
8, 0, 400, 400, 400, 0.32234699999999999464606048604764509946107864379883
8, 0, 400, 400, 400, 0.35148000000000001463718035665806382894515991210938
8, 0, 400, 400, 400, 0.34118300000000001404032445861957967281341552734375
8, 0, 400, 400, 400, 0.32206800000000002093258899549255147576332092285156
8, 0, 400, 400, 400, 0.33409100000000002683719912965898402035236358642578
8, 1, 400, 400, 400, 0.36630499999999999172217712839483283460140228271484
8, 1, 400, 400, 400, 0.35411300000000001109157210521516390144824981689453
8, 1, 400, 400, 400, 0.34461599999999997789856820418208371847867965698242
8, 1, 400, 400, 400, 0.34958100000000003060307562918751500546932220458984
8, 1, 400, 400, 400, 0.33159899999999997710631305380957201123237609863281
8, 0, 500, 500, 500, 0.33631900000000003458922037680167704820632934570312
8, 0, 500, 500, 500, 0.37196899999999999408828443847596645355224609375000
8, 0, 500, 500, 500, 0.34429399999999998893684960421524010598659515380859
8, 0, 500, 500, 500, 0.38653000000000004021671884402167052030563354492188
8, 0, 500, 500, 500, 0.34817599999999998550137547681515570729970932006836
8, 1, 500, 500, 500, 0.33574499999999996013855252385837957262992858886719
8, 1, 500, 500, 500, 0.34693000000000001614708367014827672392129898071289
8, 1, 500, 500, 500, 0.37229000000000000980548975348938256502151489257812
8, 1, 500, 500, 500, 0.36755899999999996907718013972043991088867187500000
8, 1, 500, 500, 500, 0.36982900000000001883293521132145542651414871215820
8, 0, 600, 600, 600, 0.35199300000000000032684965844964608550071716308594
8, 0, 600, 600, 600, 0.39248399999999999954169993543473538011312484741211
8, 0, 600, 600, 600, 0.38927699999999998414779156519216485321521759033203
8, 0, 600, 600, 600, 0.39007099999999994555111015870352275669574737548828
8, 0, 600, 600, 600, 0.38822600000000001552180606267938856035470962524414
8, 1, 600, 600, 600, 0.38555000000000000381916720471053849905729293823242
8, 1, 600, 600, 600, 0.35815799999999997638155946333426982164382934570312
8, 1, 600, 600, 600, 0.39692100000000002379962893428455572575330734252930
8, 1, 600, 600, 600, 0.38695199999999996265387380844913423061370849609375
8, 1, 600, 600, 600, 0.36007400000000000517275111633352935314178466796875
8, 0, 700, 700, 700, 0.36870599999999997820054886688012629747390747070312
8, 0, 700, 700, 700, 0.39898999999999995580424183572176843881607055664062
8, 0, 700, 700, 700, 0.37271500000000001850963826655060984194278717041016
8, 0, 700, 700, 700, 0.38868000000000002547295707699959166347980499267578
8, 0, 700, 700, 700, 0.36758299999999999307931375369662418961524963378906
8, 1, 700, 700, 700, 0.39348899999999997767474724241765215992927551269531
8, 1, 700, 700, 700, 0.36031100000000004790479124494595453143119812011719
8, 1, 700, 700, 700, 0.40635799999999999698729880037717521190643310546875
8, 1, 700, 700, 700, 0.39380700000000001814726147131295874714851379394531
8, 1, 700, 700, 700, 0.40127000000000001556088591314619407057762145996094
8, 0, 800, 800, 800, 0.37360999999999999765520897199166938662528991699219
8, 0, 800, 800, 800, 0.37047099999999999475619461009046062827110290527344
8, 0, 800, 800, 800, 0.35417900000000002158628831239184364676475524902344
8, 0, 800, 800, 800, 0.40109200000000000407851530326297506690025329589844
8, 0, 800, 800, 800, 0.39317699999999999871391764827421866357326507568359
8, 1, 800, 800, 800, 0.36838999999999999523936367040732875466346740722656
8, 1, 800, 800, 800, 0.40272299999999999764455083095526788383722305297852
8, 1, 800, 800, 800, 0.40856199999999998073718643354368396103382110595703
8, 1, 800, 800, 800, 0.40089999999999997859490008522698190063238143920898
8, 1, 800, 800, 800, 0.39324099999999995169730482302838936448097229003906
8, 0, 900, 900, 900, 0.38886999999999999344524326261307578533887863159180
8, 0, 900, 900, 900, 0.39428299999999999458921706718683708459138870239258
8, 0, 900, 900, 900, 0.41641399999999995085175896747387014329433441162109
8, 0, 900, 900, 900, 0.38823200000000002152233946617343463003635406494141
8, 0, 900, 900, 900, 0.35023999999999999577227072222740389406681060791016
8, 1, 900, 900, 900, 0.37853800000000004111200269107939675450325012207031
8, 1, 900, 900, 900, 0.40162100000000000576960701437201350927352905273438
8, 1, 900, 900, 900, 0.39499099999999998100719267313252203166484832763672
8, 1, 900, 900, 900, 0.38237600000000004918376816931413486599922180175781
8, 1, 900, 900, 900, 0.43085099999999998399147216332494281232357025146484
8, 0, 1000, 1000, 1000, 0.37830799999999997762500925091444514691829681396484
8, 0, 1000, 1000, 1000, 0.39458799999999999430499997288279701024293899536133
8, 0, 1000, 1000, 1000, 0.41567700000000001869793209152703639119863510131836
8, 0, 1000, 1000, 1000, 0.41183399999999997787014649475167971104383468627930
8, 0, 1000, 1000, 1000, 0.42127300000000000856914539326680824160575866699219
8, 1, 1000, 1000, 1000, 0.40167900000000000826361201688996516168117523193359
8, 1, 1000, 1000, 1000, 0.38024700000000000166267000167863443493843078613281
8, 1, 1000, 1000, 1000, 0.40915599999999996416732983561814762651920318603516
8, 1, 1000, 1000, 1000, 0.43237300000000000732569560568663291633129119873047
8, 1, 1000, 1000, 1000, 0.42121299999999994856381135832634754478931427001953
8, 0, 1100, 1100, 1100, 0.42159000000000002028599510595086030662059783935547
8, 0, 1100, 1100, 1100, 0.39373999999999997889688074792502447962760925292969
8, 0, 1100, 1100, 1100, 0.43182699999999996087751696904888376593589782714844
8, 0, 1100, 1100, 1100, 0.43616800000000000014921397450962103903293609619141
8, 0, 1100, 1100, 1100, 0.39125600000000004818900833924999460577964782714844
8, 1, 1100, 1100, 1100, 0.41762899999999997247002170297491829842329025268555
8, 1, 1100, 1100, 1100, 0.41811999999999999166888642321282532066106796264648
8, 1, 1100, 1100, 1100, 0.40829800000000004978062406735261902213096618652344
8, 1, 1100, 1100, 1100, 0.41570200000000001594457899045664817094802856445312
8, 1, 1100, 1100, 1100, 0.39858700000000002461320036672987043857574462890625
8, 0, 1200, 1200, 1200, 0.42185799999999995524291307447128929197788238525391
8, 0, 1200, 1200, 1200, 0.40659499999999998420818769773177336901426315307617
8, 0, 1200, 1200, 1200, 0.39752799999999999247535242830053903162479400634766
8, 0, 1200, 1200, 1200, 0.39199200000000006260947316150122787803411483764648
8, 0, 1200, 1200, 1200, 0.41571900000000000519051468472753185778856277465820
8, 1, 1200, 1200, 1200, 0.42011799999999999144506546144839376211166381835938
8, 1, 1200, 1200, 1200, 0.43067999999999995175414824188919737935066223144531
8, 1, 1200, 1200, 1200, 0.44084500000000004238387418808997608721256256103516
8, 1, 1200, 1200, 1200, 0.42617300000000002402344989604898728430271148681641
8, 1, 1200, 1200, 1200, 0.42909200000000002894751105486648157238960266113281
8, 0, 1300, 1300, 1300, 0.43267099999999997228528059167729225009679794311523
8, 0, 1300, 1300, 1300, 0.45264300000000001755751100063207559287548065185547
8, 0, 1300, 1300, 1300, 0.41586000000000000742517158869304694235324859619141
8, 0, 1300, 1300, 1300, 0.41125099999999997768540538345405366271734237670898
8, 0, 1300, 1300, 1300, 0.42606399999999999828048657946055755019187927246094
8, 1, 1300, 1300, 1300, 0.44970299999999996387600731395650655031204223632812
8, 1, 1300, 1300, 1300, 0.42458000000000001294964135922782588750123977661133
8, 1, 1300, 1300, 1300, 0.43872100000000002761879613899509422481060028076172
8, 1, 1300, 1300, 1300, 0.42207200000000000272848410531878471374511718750000
8, 1, 1300, 1300, 1300, 0.43548399999999998222222075128229334950447082519531
8, 0, 1400, 1400, 1400, 0.44688899999999998069455386939807794988155364990234
8, 0, 1400, 1400, 1400, 0.44874099999999994548005588512751273810863494873047
8, 0, 1400, 1400, 1400, 0.43615799999999999014832496868621092289686203002930
8, 0, 1400, 1400, 1400, 0.44143999999999999905853087511786725372076034545898
8, 0, 1400, 1400, 1400, 0.44289400000000000989786030913819558918476104736328
8, 1, 1400, 1400, 1400, 0.44014599999999998169997184049861971288919448852539
8, 1, 1400, 1400, 1400, 0.47608899999999998442490323213860392570495605468750
8, 1, 1400, 1400, 1400, 0.45232000000000005535127911571180447936058044433594
8, 1, 1400, 1400, 1400, 0.50423899999999999277378037731978110969066619873047
8, 1, 1400, 1400, 1400, 0.46319900000000002737721160883666016161441802978516
8, 0, 1500, 1500, 1500, 0.47313399999999999900879288361466024070978164672852
8, 0, 1500, 1500, 1500, 0.46538999999999997037036791880382224917411804199219
8, 0, 1500, 1500, 1500, 0.46395799999999998153299429759499616920948028564453
8, 0, 1500, 1500, 1500, 0.46849699999999999677768869332794565707445144653320
8, 0, 1500, 1500, 1500, 0.46188399999999996126121004635933786630630493164062
8, 1, 1500, 1500, 1500, 0.46589999999999998081534613447729498147964477539062
8, 1, 1500, 1500, 1500, 0.48739900000000002666666887307655997574329376220703
8, 1, 1500, 1500, 1500, 0.47075699999999998102140352784772403538227081298828
8, 1, 1500, 1500, 1500, 0.47908600000000001184474740512087009847164154052734
8, 1, 1500, 1500, 1500, 0.48627799999999998803446032979991286993026733398438
8, 0, 1600, 1600, 1600, 0.46124399999999998733812844875501468777656555175781
8, 0, 1600, 1600, 1600, 0.45007399999999997408650642682914622128009796142578
8, 0, 1600, 1600, 1600, 0.48495199999999999418420770780357997864484786987305
8, 0, 1600, 1600, 1600, 0.43411100000000002463451664880267344415187835693359
8, 0, 1600, 1600, 1600, 0.46455400000000002247446673209196887910366058349609
8, 1, 1600, 1600, 1600, 0.50920100000000001472244548494927585124969482421875
8, 1, 1600, 1600, 1600, 0.47740799999999999903010916568746324628591537475586
8, 1, 1600, 1600, 1600, 0.49007899999999998685851210211694706231355667114258
8, 1, 1600, 1600, 1600, 0.48011000000000003673505943879717960953712463378906
8, 1, 1600, 1600, 1600, 0.49375400000000002620481609483249485492706298828125
8, 0, 1700, 1700, 1700, 0.49022999999999999909405801190587226301431655883789
8, 0, 1700, 1700, 1700, 0.48593699999999995231547700313967652618885040283203
8, 0, 1700, 1700, 1700, 0.49636199999999996990140971320215612649917602539062
8, 0, 1700, 1700, 1700, 0.45971800000000001551470063532178755849599838256836
8, 0, 1700, 1700, 1700, 0.50955399999999995142019315608195029199123382568359
