16;1,07213000000000002742694960033986717462539672851562;0,02273799368047457747366024705115705728530883789062;41,02044903223930560898224939592182636260986328125000;1
16;0,97116700000000000247979414780274964869022369384766;0,02273799368047457747366024705115705728530883789062;45,28495513226327773281809641048312187194824218750000;1
16;0,95977299999999998725286332046380266547203063964844;0,02273799368047457747366024705115705728530883789062;45,82255806418260135615128092467784881591796875000000;1
16;0,98453199999999996272492808202514424920082092285156;0,02273799368047457747366024705115705728530883789062;44,67021287366457471534886281006038188934326171875000;1
16;0,97140099999999995894484072778141126036643981933594;0,02273799368047457747366024705115705728530883789062;45,27404647610485000086555373854935169219970703125000;1
16;1,01633200000000001317346232099225744605064392089844;0,02273799368047457747366024705115705728530883789062;43,27252710820354764109652023762464523315429687500000;1
16;0,95828400000000002467714921294827945530414581298828;0,02273799368047457747366024705115705728530883789062;45,89375803095400385700486367568373680114746093750000;1
16;0,85048599999999996423838410919415764510631561279297;0,02273799368047457747366024705115705728530883789062;51,71073247641316328326865914277732372283935546875000;1
16;0,84223700000000001342215227850829251110553741455078;0,02273799368047457747366024705115705728530883789062;52,21719542235111077843612292781472206115722656250000;1
16;0,61525099999999999234034930850611999630928039550781;0,02273799368047457747366024705115705728530883789062;71,48180827163992034911643713712692260742187500000000;1
16;0,56879900000000005455547125166049227118492126464844;0,00000000000000044408920985006261616945266723632812;3958867391970182,50000000000000000000000000000000000000000000000000;10
16;0,55495699999999992257926351157948374748229980468750;0,00000000000000044408920985006261616945266723632812;4057611335085868,50000000000000000000000000000000000000000000000000;10
16;0,56483499999999997598365553130861371755599975585938;0,00000000000000044408920985006261616945266723632812;3986650639010061,50000000000000000000000000000000000000000000000000;10
16;0,55921299999999996011013081442797556519508361816406;0,00000000000000044408920985006261616945266723632812;4026730089760517,50000000000000000000000000000000000000000000000000;10
16;0,55824099999999998722444161103339865803718566894531;0,00000000000000044408920985006261616945266723632812;4033741365620311,00000000000000000000000000000000000000000000000000;10
16;0,55807600000000001649880232434952631592750549316406;0,00000000000000044408920985006261616945266723632812;4034933976170356,50000000000000000000000000000000000000000000000000;10
16;0,55676400000000003664979431050596758723258972167969;0,00000000000000044408920985006261616945266723632812;4044442193973116,00000000000000000000000000000000000000000000000000;10
16;0,57308199999999998031086079208762384951114654541016;0,00000000000000044408920985006261616945266723632812;3929280301397091,50000000000000000000000000000000000000000000000000;10
16;0,58502100000000001323030573985306546092033386230469;0,00000000000000044408920985006261616945266723632812;3849092278200693,50000000000000000000000000000000000000000000000000;10
16;0,58993200000000001193001253341208212077617645263672;0,00000000000000044408920985006261616945266723632812;3817049784865455,50000000000000000000000000000000000000000000000000;10
16;0,55889100000000002665956344571895897388458251953125;0,00000000000000355271367880050092935562133789062500;503631256739965,37500000000000000000000000000000000000000000000000;100
16;0,56541900000000000492406115881749428808689117431641;0,00000000000000355271367880050092935562133789062500;497816622205224,81250000000000000000000000000000000000000000000000;100
