1;7,72741100000000002978595148306339979171752929687500;0,00372052237379305594799916434567421674728393554688;34,782602                                         
1;6,80379399999999989745447237510234117507934570312500;0,00462741568579261297600169200450181961059570312500;31,762182                                         
1;6,80558100000000010254552762489765882492065429687500;0,00402165382879271504634743905626237392425537109375;36,536766                                         
1;7,02121200000000023067059373715892434120178222656250;0,00314301810079342658355017192661762237548828125000;45,314901                                         
1;6,80635800000000035225866668042726814746856689453125;0,00438356251020666221052124456036835908889770507812;33,516450                                         
2;7,06352299999999999613464751746505498886108398437500;2,35466221130879294065607609809376299381256103515625;0,060124                                          
2;6,83648800000000012033751772833056747913360595703125;2,35514382800954269470139479381032288074493408203125;0,062108                                          
2;6,86780699999999999505462255910970270633697509765625;2,35782771056479312221654254244640469551086425781250;0,061755                                          
2;6,81147100000000005337597031029872596263885498046875;2,35459479094879320371092035202309489250183105468750;0,062351                                          
2;6,84671499999999966235009196680039167404174804687500;2,35733097577954353596396686043590307235717773437500;0,061958                                          
4;6,88332099999999957873342282255180180072784423828125;2,94483697797754295777394872857257723808288574218750;0,049333                                          
4;6,86026399999999991763388607068918645381927490234375;2,94526301930879297330534427601378411054611206054688;0,049492                                          
4;9,74428600000000066927441366715356707572937011718750;2,94519477736579293747354313381947576999664306640625;0,034845                                          
4;7,22804100000000016024159776861779391765594482421875;2,94511056642079305234460662177298218011856079101562;0,046976                                          
4;6,90395299999999956241936160949990153312683105468750;2,94477842218354313175154857162851840257644653320312;0,049187                                          
8;11,06693800000000038608050090260803699493408203125000;3,09237933522923080786881655512843281030654907226562;0,029220                                          
8;6,99721100000000006957634468562901020050048828125000;3,09257474893977768459762955899350345134735107421875;0,046212                                          
8;7,32234699999999971709030432975850999355316162109375;3,09257950892152733146645005035679787397384643554688;0,044160                                          
8;7,11683899999999969310238157049752771854400634765625;3,09246520556902737553173210471868515014648437500000;0,045437                                          
8;6,99834499999999959385377223952673375606536865234375;3,09242408142477742671871965285390615463256835937500;0,046207                                          
16;7,38223400000000040677150536794215440750122070312500;3,12932770020723083348457294050604104995727539062500;0,043287                                          
16;7,33805700000000005189804141991771757602691650390625;3,12931343735465228306225071719381958246231079101562;0,043548                                          
16;7,84994600000000009032419256982393562793731689453125;3,12927151483940235721092903986573219299316406250000;0,040709                                          
16;7,37372699999999969833197610569186508655548095703125;3,12930620583173046966862784756813198328018188476562;0,043338                                          
16;7,53116599999999980497022988856770098209381103515625;3,12929897218002750491905317176133394241333007812500;0,042432                                          
32;8,19754299999999958004082145635038614273071289062500;3,13851647108986231415883594308979809284210205078125;0,038868                                          
32;8,19873899999999977694642439018934965133666992187500;3,13851839467379312154093895514961332082748413085938;0,038862                                          
32;8,02245600000000003149125404888764023780822753906250;3,13851425215611223862310907861683517694473266601562;0,039716                                          
32;8,05156999999999989370280673028901219367980957031250;3,13852568149973043531986149901058524847030639648438;0,039573                                          
32;7,82330199999999997828581399517133831977844238281250;3,13852821116306568427489764872007071971893310546875;0,040727                                          
2;6,91856199999999965655206324299797415733337402343750;2,35663652308354309994342656864318996667861938476562;0,061333                                          
2;6,87867599999999956850160742760635912418365478515625;2,35420795518079328800808980304282158613204956054688;0,061752                                          
2;6,88551200000000029888269637012854218482971191406250;2,35618283706754283457485144026577472686767578125000;0,061639                                          
2;6,85315999999999991842969393474049866199493408203125;2,35428603978079298286729681422002613544464111328125;0,061980                                          
2;7,10191100000000030689761842950247228145599365234375;2,35658513554754289742731998558156192302703857421875;0,059751                                          
4;7,12242900000000034310687624383717775344848632812500;2,94521183896323046624843300378415733575820922851562;0,047671                                          
4;7,13556300000000032213165468419902026653289794921875;2,94487224033173067283541968208737671375274658203125;0,047589                                          
4;7,01048799999999960874674798105843365192413330078125;2,94497024863823053664191320422105491161346435546875;0,048436                                          
4;6,97288499999999977774223225424066185951232910156250;2,94528761008923067876708046242129057645797729492188;0,048692                                          
4;6,92069899999999993411847754032351076602935791015625;2,94497246573823057147478721162769943475723266601562;0,049065                                          
8;7,20084699999999955366547510493546724319458007812500;3,09244037795502757504095825424883514642715454101562;0,044907                                          
8;7,06544500000000041950443119276314973831176757812500;3,09242535642079330315823426644783467054367065429688;0,045768                                          
8;7,09963500000000014011902749189175665378570556640625;3,09247551161977751732479191559832543134689331054688;0,045547                                          
8;7,07722199999999990183141562738455832004547119140625;3,09247052495602758881432237103581428527832031250000;0,045691                                          
8;6,93120600000000042228975871694274246692657470703125;3,09238421560473053517625885433517396450042724609375;0,046655                                          
16;7,27631199999999989103116604383103549480438232421875;3,12933012268369559194525209022685885429382324218750;0,043917                                          
16;7,05167699999999975091213855193927884101867675781250;3,12931993282694564939561132632661610841751098632812;0,045317                                          
16;7,14362099999999955457496980670839548110961914062500;3,12932106831938305901985586388036608695983886718750;0,044733                                          
16;7,05762100000000014432544048759154975414276123046875;3,12929966515073054722506640246137976646423339843750;0,045279                                          
16;7,17134099999999996555288817035034298896789550781250;3,12929897218002750491905317176133394241333007812500;0,044561                                          
32;7,51344800000000034856384445447474718093872070312500;3,13852694473158111421184912614990025758743286132812;0,042407                                          
32;7,61855599999999988369836501078680157661437988281250;3,13852801394913294430466521589551120996475219726562;0,041822                                          
32;7,36714300000000044121861719759181141853332519531250;3,13852317503152766775542659161146730184555053710938;0,043249                                          
32;7,79134900000000030217961466405540704727172851562500;3,13852629757407042276895481336396187543869018554688;0,040894                                          
32;7,24187699999999967559460856136865913867950439453125;3,13852149540216718293095254921354353427886962890625;0,043997                                          
4;7,00773699999999966081531965755857527256011962890625;2,94491526055923058535768177534919232130050659179688;0,048456                                          
4;7,05587199999999992172661222866736352443695068359375;2,94537510532954316389009363774675875902175903320312;0,048118                                          
4;6,91784499999999979991116560995578765869140625000000;2,94542094947723054332300307578407227993011474609375;0,049077                                          
4;7,01419100000000028671820473391562700271606445312500;2,94577202207573085601666207367088645696640014648438;0,048398                                          
4;7,00375200000000042166448110947385430335998535156250;2,94518081732573078213022199633996933698654174804688;0,048479                                          
8;7,29690900000000031155877877608872950077056884765625;3,09240101777377729419526986021082848310470581054688;0,044316                                          
8;7,11212599999999994793142832349985837936401367187500;3,09232003043315240020660894515458494424819946289062;0,045469                                          
8;7,04068000000000004945377440890297293663024902343750;3,09245944257477756167418192490004003047943115234375;0,045928                                          
8;7,13531199999999987682031132862903177738189697265625;3,09251162966915238428100565215572714805603027343750;0,045319                                          
8;7,03794300000000028205704438732936978340148925781250;3,09254535370073080358110928500536829233169555664062;0,045945                                          
16;7,01345799999999996998667484149336814880371093750000;3,12929880586415265497635118663311004638671875000000;0,045564                                          
16;7,01714500000000018786749933497048914432525634765625;3,12929080751494526069222956721205264329910278320312;0,045540                                          
16;7,08743500000000015148771126405335962772369384765625;3,12934225914754327035893766151275485754013061523438;0,045088                                          
16;7,25541000000000035896619010600261390209197998046875;3,12930440454665248495302876108326017856597900390625;0,044044                                          
16;7,09520800000000040341774365515448153018951416015625;3,12930730039432036804214476433116942644119262695312;0,045039                                          
32;7,38102899999999984004261932568624615669250488281250;3,13852399909397661303955828770995140075683593750000;0,043168                                          
32;7,27788900000000005263700586510822176933288574218750;3,13851737923508133931704833230469375848770141601562;0,043779                                          
32;10,24202099999999937551820039516314864158630371093750;3,13851721633340252637367484567221254110336303710938;0,031109                                          
32;7,41785199999999989017851476091891527175903320312500;3,13852446301323073640787697513587772846221923828125;0,042953                                          
32;7,15760799999999974829734128434211015701293945312500;3,13852325813527732734087294375058263540267944335938;0,044515                                          
8;7,59837999999999968991915011429227888584136962890625;3,09253472274473040215525543317198753356933593750000;0,042556                                          
8;7,44959400000000027119995138491503894329071044921875;3,09241194041723055363490857416763901710510253906250;0,043408                                          
8;7,55468299999999981508835844579152762889862060546875;3,09241388086152735326095353229902684688568115234375;0,042804                                          
8;7,72018800000000027239366318099200725555419921875000;3,09262598961277745956977014429867267608642578125000;0,041884                                          
8;7,82327800000000017632828530622646212577819824218750;3,09239974246223070508676755707710981369018554687500;0,041335                                          
16;7,11505000000000009663381206337362527847290039062500;3,12933682131553903005283245875034481287002563476562;0,044913                                          
16;7,94438599999999972567366057774052023887634277343750;3,12930106489197656927103707857895642518997192382812;0,040225                                          
16;7,05923600000000028842350729973986744880676269531250;3,12932020978116431919602291600313037633895874023438;0,045268                                          
16;7,55189399999999988466470313142053782939910888671875;3,12929316431791404440332371450494974851608276367188;0,042315                                          
16;7,19105699999999981031351126148365437984466552734375;3,12931289714203941798587038647383451461791992187500;0,044438                                          
32;7,66117600000000020799006961169652640819549560546875;3,13851817288579315601282360148616135120391845703125;0,041589                                          
32;7,30846600000000012897771739517338573932647705078125;3,13852508613315261953857771004550158977508544921875;0,043596                                          
32;7,07746399999999997731947587453760206699371337890625;3,13852294649041407836875805514864623546600341796875;0,045019                                          
32;7,36118499999999986727061696001328527927398681640625;3,13851895950397175028001583996228873729705810546875;0,043284                                          
32;7,25263599999999986067678037215955555438995361328125;3,13852455994715251463844651880208402872085571289062;0,043932                                          
16;7,76525700000000007605649443576112389564514160156250;3,12930545762165257528408801590558141469955444335938;0,041152                                          
16;7,54984799999999989239540809649042785167694091796875;3,12930009478275783507683627249207347631454467773438;0,042327                                          
16;8,24589600000000011448264558566734194755554199218750;3,12934286788823046165930463757831603288650512695312;0,038753                                          
16;7,47655199999999986459897627355530858039855957031250;3,12934077873775784439658309565857052803039550781250;0,042741                                          
16;7,54213399999999989375965014914982020854949951171875;3,12931656758354304059821515693329274654388427734375;0,042370                                          
32;7,59852500000000041779912862693890929222106933593750;3,13851877931838574298240018833894282579421997070312;0,041932                                          
32;7,53547700000000020281731849536299705505371093750000;3,13851700143522682751040520088281482458114624023438;0,042283                                          
32;7,62198200000000003484501576167531311511993408203125;3,13852937009916432842260292090941220521926879882812;0,041803                                          
32;7,63297299999999978581399773247539997100830078125000;3,13851462665729208367793034994974732398986816406250;0,041743                                          
32;7,67327500000000028990143619012087583541870117187500;3,13851899761947672473638704104814678430557250976562;0,041524                                          
32;7,81484899999999971242914398317225277423858642578125;3,13852309885210178919123791274614632129669189453125;0,040771                                          
32;7,64048200000000043985437514493241906166076660156250;3,13851978066754311313957259699236601591110229492188;0,041702                                          
32;7,77018800000000009475797924096696078777313232421875;3,13852475034861244651551714923698455095291137695312;0,041006                                          
32;7,59987100000000026511770556680858135223388671875000;3,13851558361236238070546278322581201791763305664062;0,041925                                          
32;8,03769300000000086470208771061152219772338867187500;3,13852380866920599444824802048970013856887817382812;0,039641                                          
